Date and time (UTC),power_conso_bat_a,power_conso_bat_b,power_conso_bat_c,power_conso_bat_d,pv_real,pv_arpege,airtemp_arpege
2024-10-01 02:30:00+00:00,2.33,2.58,4.49,2.008,-0.0,0.0,0.0
2024-10-01 02:35:00+00:00,2.36,2.53,4.77,2.075,-0.0,0.0,0.0
2024-10-01 02:40:00+00:00,1.66,1.28,4.27,2.092,-0.0,0.0,0.0
2024-10-01 02:45:00+00:00,1.12,0.98,4.49,2.052,-0.0,0.0,0.0
2024-10-01 02:50:00+00:00,1.22,0.95,5.06,2.079,-0.0,0.0,0.0
2024-10-01 02:55:00+00:00,1.75,1.08,4.64,2.103,-0.0,0.0,0.0
2024-10-01 03:00:00+00:00,2.17,2.35,4.91,1.924,-0.0,0.0,0.0
2024-10-01 03:05:00+00:00,2.03,2.56,5.13,1.952,-0.0,0.0,0.0
2024-10-01 03:10:00+00:00,1.43,1.34,4.55,2.023,-0.0,0.0,0.0
2024-10-01 03:15:00+00:00,1.08,1.24,5.0,2.104,-0.0,0.0,0.0
2024-10-01 03:20:00+00:00,1.07,1.25,4.93,2.237,-0.0,0.0,0.0
2024-10-01 03:25:00+00:00,1.72,1.6,4.79,2.237,-0.0,0.0,0.0
2024-10-01 03:30:00+00:00,2.06,2.63,4.98,2.099,-0.0,0.0,0.0
2024-10-01 03:35:00+00:00,1.56,2.56,4.49,2.152,-0.0,0.0,0.0
2024-10-01 03:40:00+00:00,1.05,1.2,4.46,2.17,-0.0,0.0,0.0
2024-10-01 03:45:00+00:00,1.31,1.3,4.88,2.033,-0.0,0.0,0.0
2024-10-01 03:50:00+00:00,1.87,1.32,4.6,2.112,-0.0,0.0,0.0
2024-10-01 03:55:00+00:00,2.36,1.91,5.22,2.005,-0.0,0.0,0.0
2024-10-01 04:00:00+00:00,1.3,2.93,5.37,1.905,-0.0,0.0,0.0
2024-10-01 04:05:00+00:00,1.94,2.77,4.93,1.961,-0.0,0.0,0.0
2024-10-01 04:10:00+00:00,1.7,1.15,5.86,2.114,-0.0,0.0,0.0
2024-10-01 04:15:00+00:00,2.43,1.08,4.76,2.082,-0.0,0.0,0.0
2024-10-01 04:20:00+00:00,2.4,1.35,5.53,2.128,-0.0,0.0,0.0
2024-10-01 04:25:00+00:00,1.82,1.94,7.01,3.601,-0.0,0.0,0.0
2024-10-01 04:30:00+00:00,2.14,3.22,6.12,3.675,-0.0,0.0,0.0
2024-10-01 04:35:00+00:00,1.88,2.6,5.3,3.636,-0.0,0.0,10.66
2024-10-01 04:40:00+00:00,2.37,1.56,4.93,3.609,-0.0,0.0,10.65
2024-10-01 04:45:00+00:00,2.43,1.49,6.3,2.782,-0.0,0.0,10.65
2024-10-01 04:50:00+00:00,3.46,1.96,7.35,2.407,-0.0,0.0,10.64
2024-10-01 04:55:00+00:00,3.67,2.22,8.77,2.156,-0.0,0.0,10.64
2024-10-01 05:00:00+00:00,2.57,3.4,9.15,3.01,-0.0,0.0,10.63
2024-10-01 05:05:00+00:00,2.53,3.65,9.23,4.166,-0.0,0.0,10.63
2024-10-01 05:10:00+00:00,2.81,1.95,9.27,7.356,-0.0,0.0,10.62
2024-10-01 05:15:00+00:00,2.06,1.72,8.29,6.474,-0.0,0.0,10.62
2024-10-01 05:20:00+00:00,2.11,1.6,8.94,5.01,-0.0,0.0,10.61
2024-10-01 05:25:00+00:00,1.69,4.17,7.09,3.54,-0.0,0.0,10.61
2024-10-01 05:30:00+00:00,2.17,4.57,6.83,3.283,-0.0,0.0,10.6
2024-10-01 05:35:00+00:00,2.93,3.3,6.75,2.893,-0.0,0.0,10.62
2024-10-01 05:40:00+00:00,2.85,2.4,7.84,3.88,-0.0,0.0,10.64
2024-10-01 05:45:00+00:00,2.49,2.96,7.9,4.52,-0.0,0.0,10.66
2024-10-01 05:50:00+00:00,1.6,3.36,7.31,3.235,0.0,0.0,10.68
2024-10-01 05:55:00+00:00,2.13,4.16,7.42,3.75,0.0,0.0,10.7
2024-10-01 06:00:00+00:00,2.86,4.29,9.82,3.724,0.0,0.0,10.72
2024-10-01 06:05:00+00:00,2.19,4.73,10.87,2.709,0.0,0.0,10.74
2024-10-01 06:10:00+00:00,1.97,3.18,9.86,2.987,0.0,0.0,10.76
2024-10-01 06:15:00+00:00,2.33,2.61,8.62,3.926,0.0,0.0,10.78
2024-10-01 06:20:00+00:00,2.41,3.41,8.69,2.654,0.42,0.71,10.8
2024-10-01 06:25:00+00:00,2.19,4.11,7.62,2.571,0.91,1.1,10.82
2024-10-01 06:30:00+00:00,2.2,3.88,7.97,2.465,1.31,1.52,10.85
2024-10-01 06:35:00+00:00,1.92,3.73,7.68,2.29,1.57,1.9,10.89
2024-10-01 06:40:00+00:00,1.43,3.02,6.72,2.127,1.97,2.26,10.92
2024-10-01 06:45:00+00:00,1.5,2.79,6.59,2.214,2.06,2.61,10.95
2024-10-01 06:50:00+00:00,1.47,5.33,5.81,2.223,2.17,2.96,10.98
2024-10-01 06:55:00+00:00,1.51,5.15,5.15,2.349,2.32,3.31,11.02
2024-10-01 07:00:00+00:00,1.36,4.66,4.4,4.077,2.79,3.65,11.05
2024-10-01 07:05:00+00:00,1.46,2.76,4.71,4.385,2.9,4.0,11.08
2024-10-01 07:10:00+00:00,1.38,2.94,5.46,4.359,3.39,4.34,11.12
2024-10-01 07:15:00+00:00,1.27,4.3,5.5,4.362,4.05,4.69,11.15
2024-10-01 07:20:00+00:00,1.41,4.78,4.6,4.302,4.48,5.03,11.18
2024-10-01 07:25:00+00:00,1.49,3.15,4.59,4.316,4.95,5.37,11.22
2024-10-01 07:30:00+00:00,1.37,2.74,5.18,4.186,5.83,5.71,11.25
2024-10-01 07:35:00+00:00,1.28,2.82,7.86,4.134,6.75,6.06,11.29
2024-10-01 07:40:00+00:00,1.15,2.5,7.3,4.206,6.69,6.41,11.34
2024-10-01 07:45:00+00:00,0.99,3.73,7.1,4.093,7.01,6.75,11.38
2024-10-01 07:50:00+00:00,1.22,3.8,6.38,4.33,7.5,7.1,11.43
2024-10-01 07:55:00+00:00,1.35,6.2,5.88,4.349,7.93,7.44,11.47
2024-10-01 08:00:00+00:00,1.25,7.3,5.99,4.314,8.1,7.78,11.52
2024-10-01 08:05:00+00:00,1.29,6.95,5.13,4.48,8.75,8.12,11.56
2024-10-01 08:10:00+00:00,1.2,4.49,9.49,4.391,9.77,8.46,11.61
2024-10-01 08:15:00+00:00,2.11,4.3,8.51,4.325,10.01,8.8,11.65
2024-10-01 08:20:00+00:00,3.36,4.31,5.88,4.478,9.25,9.14,11.7
2024-10-01 08:25:00+00:00,3.45,4.68,5.21,4.437,9.41,9.48,11.75
2024-10-01 08:30:00+00:00,3.38,3.48,4.73,4.54,11.1,9.82,11.79
2024-10-01 08:35:00+00:00,3.39,4.21,5.94,3.787,14.67,10.5,11.87
2024-10-01 08:40:00+00:00,3.45,3.33,5.46,2.386,11.31,11.19,11.95
2024-10-01 08:45:00+00:00,3.92,3.29,4.24,2.397,9.99,11.87,12.02
2024-10-01 08:50:00+00:00,2.55,5.38,4.56,2.434,9.28,12.56,12.1
2024-10-01 08:55:00+00:00,1.86,5.83,4.63,2.576,8.87,13.24,12.18
2024-10-01 09:00:00+00:00,1.45,5.0,7.13,2.515,7.47,13.92,12.26
2024-10-01 09:05:00+00:00,1.58,4.51,6.66,2.447,7.48,14.61,12.34
2024-10-01 09:10:00+00:00,1.48,3.14,6.44,2.38,9.7,15.29,12.41
2024-10-01 09:15:00+00:00,2.45,3.31,8.59,2.359,13.76,15.97,12.49
2024-10-01 09:20:00+00:00,2.11,3.7,6.42,2.297,15.35,16.66,12.57
2024-10-01 09:25:00+00:00,2.16,3.66,7.65,2.331,18.08,17.35,12.65
2024-10-01 09:30:00+00:00,1.55,4.47,8.68,2.304,23.71,17.79,12.73
2024-10-01 09:35:00+00:00,1.37,4.59,7.0,2.228,21.51,18.24,12.8
2024-10-01 09:40:00+00:00,1.35,3.02,6.12,2.198,21.71,18.68,12.88
2024-10-01 09:45:00+00:00,1.39,7.93,6.77,2.152,24.69,19.12,12.96
2024-10-01 09:50:00+00:00,1.73,8.35,6.13,2.023,23.35,19.57,13.03
2024-10-01 09:55:00+00:00,1.56,5.93,7.24,2.009,23.96,20.01,13.11
2024-10-01 10:00:00+00:00,1.43,5.88,8.69,2.063,25.04,20.46,13.19
2024-10-01 10:05:00+00:00,1.56,6.99,8.46,2.013,24.28,20.9,13.26
2024-10-01 10:10:00+00:00,2.4,7.92,11.18,2.133,26.95,21.34,13.34
2024-10-01 10:15:00+00:00,2.83,7.05,10.97,2.208,30.21,21.79,13.42
2024-10-01 10:20:00+00:00,1.34,5.65,9.44,2.459,31.13,22.23,13.49
2024-10-01 10:25:00+00:00,1.25,2.23,7.8,2.422,28.46,22.68,13.57
2024-10-01 10:30:00+00:00,1.24,5.24,8.14,2.333,29.47,23.12,13.65
2024-10-01 10:35:00+00:00,1.34,2.66,7.69,2.141,23.73,23.72,13.74
2024-10-01 10:40:00+00:00,1.35,2.4,5.34,2.283,22.49,24.32,13.84
2024-10-01 10:45:00+00:00,1.55,3.3,5.9,2.125,26.73,24.92,13.94
2024-10-01 10:50:00+00:00,1.52,3.58,6.13,2.86,31.6,25.52,14.03
2024-10-01 10:55:00+00:00,1.63,5.52,5.99,3.099,34.4,26.12,14.13
2024-10-01 11:00:00+00:00,3.54,4.51,6.22,2.99,28.9,26.72,14.23
2024-10-01 11:05:00+00:00,2.0,3.47,6.97,2.39,12.64,27.31,14.32
2024-10-01 11:10:00+00:00,1.35,3.2,5.46,2.342,7.8,27.91,14.42
2024-10-01 11:15:00+00:00,1.52,2.84,6.02,2.281,13.9,28.51,14.51
2024-10-01 11:20:00+00:00,1.7,4.12,5.07,2.494,10.72,29.1,14.61
2024-10-01 11:25:00+00:00,1.57,2.79,5.35,3.211,7.42,29.69,14.71
2024-10-01 11:30:00+00:00,1.49,2.96,4.5,2.21,10.12,30.28,14.8
2024-10-01 11:35:00+00:00,1.17,2.9,4.62,2.447,9.92,29.73,14.85
2024-10-01 11:40:00+00:00,1.28,2.43,4.31,2.354,31.84,29.17,14.9
2024-10-01 11:45:00+00:00,1.23,2.36,6.3,2.354,10.26,28.62,14.95
2024-10-01 11:50:00+00:00,1.32,2.67,7.17,2.337,33.37,28.06,14.99
2024-10-01 11:55:00+00:00,1.1,3.86,5.51,2.456,38.63,27.49,15.04
2024-10-01 12:00:00+00:00,1.09,5.84,5.66,2.424,35.72,26.93,15.09
2024-10-01 12:05:00+00:00,2.85,5.21,6.39,2.248,36.14,26.37,15.14
2024-10-01 12:10:00+00:00,1.36,2.43,9.12,2.176,37.86,25.81,15.19
2024-10-01 12:15:00+00:00,1.21,2.55,8.37,2.083,32.12,25.25,15.24
2024-10-01 12:20:00+00:00,1.28,2.8,4.6,2.03,31.51,24.69,15.28
2024-10-01 12:25:00+00:00,1.35,4.83,6.38,2.054,33.79,24.13,15.33
2024-10-01 12:30:00+00:00,1.34,3.48,6.91,1.956,21.09,23.74,15.34
2024-10-01 12:35:00+00:00,1.47,3.77,7.68,1.984,28.66,23.36,15.35
2024-10-01 12:40:00+00:00,1.68,4.26,8.33,2.094,38.43,22.97,15.36
2024-10-01 12:45:00+00:00,2.19,5.58,5.71,2.31,34.97,22.59,15.37
2024-10-01 12:50:00+00:00,1.97,7.31,5.34,2.332,27.91,22.21,15.37
2024-10-01 12:55:00+00:00,1.37,6.83,5.41,2.17,15.93,21.83,15.38
2024-10-01 13:00:00+00:00,1.14,5.18,6.1,2.094,20.83,21.45,15.39
2024-10-01 13:05:00+00:00,2.13,4.23,5.26,2.09,26.97,21.07,15.4
2024-10-01 13:10:00+00:00,1.73,4.23,4.84,1.918,32.25,20.69,15.41
2024-10-01 13:15:00+00:00,1.38,4.21,4.84,1.874,37.91,20.31,15.42
2024-10-01 13:20:00+00:00,1.37,4.13,5.03,1.858,33.03,19.93,15.43
2024-10-01 13:25:00+00:00,1.37,5.89,4.99,1.87,16.96,19.56,15.43
2024-10-01 13:30:00+00:00,1.53,4.18,5.27,1.927,16.9,19.18,15.44
2024-10-01 13:35:00+00:00,1.49,3.15,5.48,1.98,22.44,19.41,15.46
2024-10-01 13:40:00+00:00,1.54,2.63,4.76,2.059,9.31,19.63,15.47
2024-10-01 13:45:00+00:00,1.55,3.6,5.18,2.085,30.25,19.85,15.49
2024-10-01 13:50:00+00:00,2.07,2.54,5.04,2.187,29.4,20.07,15.5
2024-10-01 13:55:00+00:00,2.15,2.03,5.37,2.252,28.98,20.28,15.52
2024-10-01 14:00:00+00:00,2.29,1.95,5.6,2.2,30.06,20.49,15.53
2024-10-01 14:05:00+00:00,2.03,2.32,6.2,2.231,29.26,20.69,15.55
2024-10-01 14:10:00+00:00,1.49,3.99,7.91,2.218,28.81,20.87,15.56
2024-10-01 14:15:00+00:00,1.47,2.79,7.91,2.112,30.04,21.05,15.58
2024-10-01 14:20:00+00:00,1.56,3.25,7.62,1.929,11.36,21.21,15.6
2024-10-01 14:25:00+00:00,1.49,2.19,7.53,1.962,9.83,21.35,15.61
2024-10-01 14:30:00+00:00,1.35,1.71,6.94,2.157,9.31,21.46,15.63
2024-10-01 14:35:00+00:00,1.36,2.29,7.25,2.31,9.5,20.7,15.56
2024-10-01 14:40:00+00:00,1.46,3.25,7.01,2.31,6.85,19.93,15.49
2024-10-01 14:45:00+00:00,1.39,2.32,6.74,2.211,11.44,19.16,15.43
2024-10-01 14:50:00+00:00,1.37,2.38,7.41,2.126,8.22,18.39,15.36
2024-10-01 14:55:00+00:00,1.52,2.38,7.17,2.383,8.05,17.63,15.29
2024-10-01 15:00:00+00:00,1.69,2.54,9.22,2.463,18.56,16.86,15.23
2024-10-01 15:05:00+00:00,1.47,2.35,9.22,2.455,20.1,16.1,15.16
2024-10-01 15:10:00+00:00,1.1,2.24,8.99,3.491,19.56,15.34,15.1
2024-10-01 15:15:00+00:00,1.07,2.38,8.62,4.66,17.45,14.59,15.03
2024-10-01 15:20:00+00:00,1.59,2.6,6.45,3.596,16.31,13.84,14.96
2024-10-01 15:25:00+00:00,2.4,3.86,7.13,3.777,15.75,13.1,14.9
2024-10-01 15:30:00+00:00,2.22,4.1,7.79,4.084,15.68,12.34,14.81
2024-10-01 15:35:00+00:00,1.89,5.95,8.03,4.027,15.17,11.58,14.73
2024-10-01 15:40:00+00:00,2.41,5.67,11.21,3.419,14.04,10.83,14.65
2024-10-01 15:45:00+00:00,3.35,4.22,8.87,5.008,13.34,10.1,14.57
2024-10-01 15:50:00+00:00,3.38,4.5,7.86,5.113,11.35,9.37,14.49
2024-10-01 15:55:00+00:00,2.57,6.27,7.31,4.687,8.86,8.65,14.41
2024-10-01 16:00:00+00:00,1.59,7.72,8.9,4.887,8.95,7.94,14.32
2024-10-01 16:05:00+00:00,2.43,5.16,8.33,5.433,5.0,7.23,14.24
2024-10-01 16:10:00+00:00,1.97,5.57,8.65,2.778,6.5,6.53,14.16
2024-10-01 16:15:00+00:00,4.12,5.62,9.72,2.161,5.95,5.82,14.08
2024-10-01 16:20:00+00:00,2.34,6.2,8.88,4.319,5.24,5.11,14.0
2024-10-01 16:25:00+00:00,2.12,5.01,9.32,5.939,4.8,4.39,13.92
2024-10-01 16:30:00+00:00,1.7,4.11,9.25,5.213,4.49,3.65,13.84
2024-10-01 16:35:00+00:00,1.71,4.57,13.1,4.928,4.18,3.34,13.71
2024-10-01 16:40:00+00:00,2.58,3.55,15.28,4.884,4.68,3.03,13.59
2024-10-01 16:45:00+00:00,2.47,2.61,15.31,5.17,4.69,2.71,13.46
2024-10-01 16:50:00+00:00,2.03,2.76,16.83,4.809,2.44,2.39,13.34
2024-10-01 16:55:00+00:00,1.82,4.22,14.79,4.733,1.93,2.03,13.21
2024-10-01 17:00:00+00:00,3.76,3.44,9.32,4.922,1.52,1.61,13.09
2024-10-01 17:05:00+00:00,3.43,3.25,12.1,5.137,0.73,1.04,12.96
2024-10-01 17:10:00+00:00,3.02,3.17,17.5,5.151,0.0,0.09,12.84
2024-10-01 17:15:00+00:00,2.14,3.44,19.52,6.136,0.0,0.0,12.71
2024-10-01 17:20:00+00:00,2.33,4.28,19.65,5.545,0.0,0.0,12.59
2024-10-01 17:25:00+00:00,2.26,4.31,21.03,6.922,0.0,0.0,12.46
2024-10-01 17:30:00+00:00,1.95,4.4,15.6,5.2,0.0,0.0,12.34
2024-10-01 17:35:00+00:00,2.06,6.68,13.96,5.119,0.0,0.0,12.23
2024-10-01 17:40:00+00:00,1.96,9.0,16.07,5.15,0.0,0.0,12.13
2024-10-01 17:45:00+00:00,2.91,7.18,15.31,5.166,0.0,0.0,12.02
2024-10-01 17:50:00+00:00,3.42,6.27,17.96,5.651,-0.0,0.0,11.91
2024-10-01 17:55:00+00:00,4.56,5.28,16.47,6.738,-0.0,0.0,11.81
2024-10-01 18:00:00+00:00,7.94,5.61,15.67,6.264,-0.0,0.0,11.7
2024-10-01 18:05:00+00:00,10.68,5.04,14.34,7.054,-0.0,0.0,11.6
2024-10-01 18:10:00+00:00,8.9,5.46,14.51,6.889,-0.0,0.0,11.49
2024-10-01 18:15:00+00:00,8.69,7.64,15.25,6.479,-0.0,0.0,11.38
2024-10-01 18:20:00+00:00,10.29,7.36,17.28,6.074,-0.0,0.0,11.28
2024-10-01 18:25:00+00:00,7.62,6.19,17.45,6.269,-0.0,0.0,0.0
2024-10-01 18:30:00+00:00,5.99,3.63,16.49,5.783,-0.0,0.0,0.0
2024-10-01 18:35:00+00:00,6.86,2.7,16.51,5.698,-0.0,0.0,0.0
2024-10-01 18:40:00+00:00,5.09,3.62,18.42,5.544,-0.0,0.0,0.0
2024-10-01 18:45:00+00:00,4.8,3.9,17.59,4.937,-0.0,0.0,0.0
2024-10-01 18:50:00+00:00,2.85,3.12,15.78,3.695,-0.0,0.0,0.0
2024-10-01 18:55:00+00:00,2.59,4.28,19.55,3.642,-0.0,0.0,0.0
2024-10-01 19:00:00+00:00,2.8,5.62,16.22,3.191,-0.0,0.0,0.0
2024-10-01 19:05:00+00:00,2.81,3.86,13.46,2.664,-0.0,0.0,0.0
2024-10-01 19:10:00+00:00,3.5,5.63,12.55,2.5,-0.0,0.0,0.0
2024-10-01 19:15:00+00:00,4.84,3.88,10.37,2.537,-0.0,0.0,0.0
2024-10-01 19:20:00+00:00,3.38,3.83,9.1,3.729,-0.0,0.0,0.0
2024-10-01 19:25:00+00:00,3.34,4.45,12.15,4.969,-0.0,0.0,0.0
2024-10-01 19:30:00+00:00,2.97,4.44,10.73,4.127,-0.0,0.0,0.0
2024-10-01 19:35:00+00:00,2.72,3.59,12.85,4.035,-0.0,0.0,0.0
2024-10-01 19:40:00+00:00,2.93,3.25,10.18,5.126,-0.0,0.0,0.0
2024-10-01 19:45:00+00:00,3.45,4.58,8.95,5.073,-0.0,0.0,0.0
2024-10-01 19:50:00+00:00,3.44,8.53,10.15,4.568,-0.0,0.0,0.0
2024-10-01 19:55:00+00:00,2.5,7.39,10.11,3.028,-0.0,0.0,0.0
2024-10-01 20:00:00+00:00,2.59,5.01,10.04,2.934,-0.0,0.0,0.0
2024-10-01 20:05:00+00:00,2.46,4.18,8.4,2.792,-0.0,0.0,0.0
2024-10-01 20:10:00+00:00,2.29,4.6,7.86,2.674,-0.0,0.0,0.0
2024-10-01 20:15:00+00:00,2.44,3.02,8.44,2.72,-0.0,0.0,0.0
2024-10-01 20:20:00+00:00,2.28,2.53,9.08,2.684,-0.0,0.0,0.0
2024-10-01 20:25:00+00:00,2.38,3.48,7.71,2.809,-0.0,0.0,0.0
2024-10-01 20:30:00+00:00,2.28,3.59,9.29,2.687,-0.0,0.0,0.0
2024-10-01 20:35:00+00:00,2.08,2.54,8.22,2.505,-0.0,0.0,0.0
2024-10-01 20:40:00+00:00,2.22,2.44,6.83,2.393,-0.0,0.0,0.0
2024-10-01 20:45:00+00:00,2.12,2.49,6.28,2.451,-0.0,0.0,0.0
2024-10-01 20:50:00+00:00,3.3,2.4,5.77,2.533,-0.0,0.0,0.0
2024-10-01 20:55:00+00:00,2.12,3.67,7.59,2.569,-0.0,0.0,0.0
2024-10-01 21:00:00+00:00,1.82,6.24,8.17,2.711,-0.0,0.0,0.0
2024-10-01 21:05:00+00:00,1.84,3.14,7.94,2.816,-0.0,0.0,0.0
2024-10-01 21:10:00+00:00,1.98,2.69,7.08,2.712,-0.0,0.0,0.0
2024-10-01 21:15:00+00:00,1.98,4.31,5.93,2.543,-0.0,0.0,0.0
2024-10-01 21:20:00+00:00,2.12,6.1,6.05,2.391,-0.0,0.0,0.0
2024-10-01 21:25:00+00:00,2.0,5.04,6.13,2.35,-0.0,0.0,0.0
2024-10-01 21:30:00+00:00,2.16,4.87,5.69,2.334,-0.0,0.0,0.0
2024-10-01 21:35:00+00:00,2.34,5.3,6.04,2.411,-0.0,0.0,0.0
2024-10-01 21:40:00+00:00,2.26,4.43,5.56,2.361,-0.0,0.0,0.0
2024-10-01 21:45:00+00:00,2.07,2.35,5.43,2.353,-0.0,0.0,0.0
2024-10-01 21:50:00+00:00,1.98,4.74,5.76,2.442,-0.0,0.0,0.0
2024-10-01 21:55:00+00:00,1.78,6.56,5.44,2.535,-0.0,0.0,0.0
2024-10-01 22:00:00+00:00,1.66,4.07,5.5,2.455,-0.0,0.0,0.0
2024-10-01 22:05:00+00:00,1.67,2.1,5.99,2.569,-0.0,0.0,0.0
2024-10-01 22:10:00+00:00,1.8,1.47,5.59,2.367,-0.0,0.0,0.0
2024-10-01 22:15:00+00:00,1.52,1.52,5.71,2.234,-0.0,0.0,0.0
2024-10-01 22:20:00+00:00,1.45,1.44,7.62,2.261,-0.0,0.0,0.0
2024-10-01 22:25:00+00:00,1.59,1.5,5.73,2.276,-0.0,0.0,0.0
2024-10-01 22:30:00+00:00,1.58,1.47,6.95,2.33,-0.0,0.0,0.0
2024-10-01 22:35:00+00:00,1.39,1.43,5.0,2.3,-0.0,0.0,0.0
2024-10-01 22:40:00+00:00,1.21,1.36,4.42,2.484,-0.0,0.0,0.0
2024-10-01 22:45:00+00:00,1.3,2.64,4.76,2.394,-0.0,0.0,0.0
2024-10-01 22:50:00+00:00,1.31,1.83,6.34,2.449,-0.0,0.0,0.0
2024-10-01 22:55:00+00:00,1.31,1.28,5.99,2.501,-0.0,0.0,0.0
2024-10-01 23:00:00+00:00,1.38,1.33,4.8,2.826,-0.0,0.0,0.0
2024-10-01 23:05:00+00:00,1.44,1.26,6.3,2.351,-0.0,0.0,0.0
2024-10-01 23:10:00+00:00,1.41,1.38,4.61,2.226,-0.0,0.0,0.0
2024-10-01 23:15:00+00:00,1.33,1.19,4.97,2.195,-0.0,0.0,0.0
2024-10-01 23:20:00+00:00,1.31,1.06,6.45,2.122,-0.0,0.0,0.0
2024-10-01 23:25:00+00:00,1.26,0.96,5.83,2.181,-0.0,0.0,0.0
2024-10-01 23:30:00+00:00,1.23,1.0,5.65,2.246,-0.0,0.0,0.0
2024-10-01 23:35:00+00:00,1.18,1.91,5.17,2.275,-0.0,0.0,0.0
2024-10-01 23:40:00+00:00,1.09,2.0,5.83,2.272,-0.0,0.0,0.0
2024-10-01 23:45:00+00:00,1.91,1.1,4.81,2.273,-0.0,0.0,0.0
2024-10-01 23:50:00+00:00,1.15,1.14,5.75,2.319,-0.0,0.0,0.0
2024-10-01 23:55:00+00:00,1.17,1.17,5.71,2.209,-0.0,0.0,0.0
2024-10-02 00:00:00+00:00,1.24,1.29,4.4,2.088,-0.0,0.0,0.0
2024-10-02 00:05:00+00:00,1.25,1.34,4.12,2.114,-0.0,0.0,0.0
2024-10-02 00:10:00+00:00,1.21,1.35,4.13,2.204,-0.0,0.0,0.0
2024-10-02 00:15:00+00:00,1.1,1.45,4.77,2.136,-0.0,0.0,0.0
2024-10-02 00:20:00+00:00,1.24,1.35,4.36,2.007,-0.0,0.0,0.0
2024-10-02 00:25:00+00:00,1.24,1.77,4.0,2.16,-0.0,0.0,0.0
2024-10-02 00:30:00+00:00,1.37,2.87,4.31,2.163,-0.0,0.0,0.0
2024-10-02 00:35:00+00:00,1.36,1.46,4.0,2.143,-0.0,0.0,0.0
2024-10-02 00:40:00+00:00,1.3,1.27,3.8,2.058,-0.0,0.0,0.0
2024-10-02 00:45:00+00:00,1.27,1.14,4.41,1.972,-0.0,0.0,0.0
2024-10-02 00:50:00+00:00,1.21,1.23,3.8,1.979,-0.0,0.0,0.0
2024-10-02 00:55:00+00:00,1.16,1.25,3.85,2.054,-0.0,0.0,0.0
2024-10-02 01:00:00+00:00,1.15,1.19,4.71,2.183,-0.0,0.0,0.0
2024-10-02 01:05:00+00:00,1.14,1.22,4.58,2.205,-0.0,0.0,0.0
2024-10-02 01:10:00+00:00,1.14,1.22,4.1,2.217,-0.0,0.0,0.0
2024-10-02 01:15:00+00:00,1.15,1.49,4.35,2.099,-0.0,0.0,0.0
